episode,update,optimized_in_update,global_step,reward,steps,success,collision,out_of_altitude,final_distance,policy_loss,value_loss,entropy,entropy_coef,approx_kl,explained_variance,activation_saturation,activation_abs_mean,max_action_probability,timeout,final_x,final_y,final_z,path_length_m,min_depth_m,dominant_action,dominant_action_fraction,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count
304,66,67,33040,154.63423885465244,64,1,0,0,1.908775136227807,-0.011041932855732739,0.6593804759904742,1.2017078064382076,0.0033258426966292125,0.007429104414768517,0.8068019151687622,0.00379296881146729,0.5820971727371216,0.5596285462379456,0,118.3705825805664,-17.258865356445312,-2.6614623069763184,37.80958161729455,1.708984375,0,0.640625,41,10,7,1,4,1
305,66,67,33112,140.06461214115978,72,1,0,0,1.8403330452287983,-0.011041932855732739,0.6593804759904742,1.2017078064382076,0.0033258426966292125,0.007429104414768517,0.8068019151687622,0.00379296881146729,0.5820971727371216,0.5596285462379456,0,117.3017807006836,-17.756954193115234,-1.755325198173523,39.26994108734637,2.4453125,0,0.5416666666666666,39,10,7,3,8,5
306,66,67,33262,-26.942204827836125,150,0,0,0,10.300453896957762,-0.011041932855732739,0.6593804759904742,1.2017078064382076,0.0033258426966292125,0.007429104414768517,0.8068019151687622,0.00379296881146729,0.5820971727371216,0.5596285462379456,1,127.7745132446289,-21.405860900878906,-2.67903470993042,66.14547884639548,1.8681640625,0,0.34,51,28,19,15,22,15
307,66,67,33412,-12.882324250855794,150,0,0,0,4.640296742635614,-0.011041932855732739,0.6593804759904742,1.2017078064382076,0.0033258426966292125,0.007429104414768517,0.8068019151687622,0.00379296881146729,0.5820971727371216,0.5596285462379456,1,122.21385955810547,-19.079029083251953,-4.287561416625977,61.156493021901056,2.9765625,0,0.3,45,26,23,15,20,21
308,67,68,33562,-3.8499730423707383,150,0,0,0,5.318836867473497,-0.018285963087691925,1.3506049793213606,1.057274455204606,0.0032247191011235956,0.00929098844062537,0.26632994413375854,0.0022460937034338713,0.5941419005393982,0.6148951053619385,1,123.00457000732422,-18.17229461669922,-3.0015275478363037,58.65694574115786,0.7939453125,0,0.30666666666666664,46,21,19,18,25,21
309,67,68,33632,143.57094396723065,70,1,0,0,1.9152562829797557,-0.018285963087691925,1.3506049793213606,1.057274455204606,0.0032247191011235956,0.00929098844062537,0.26632994413375854,0.0022460937034338713,0.5941419005393982,0.6148951053619385,0,118.40462493896484,-18.02356719970703,-1.5078479051589966,40.33656168240936,0.9296875,0,0.5714285714285714,40,11,8,1,6,4
310,67,68,33698,155.08828303053406,66,1,0,0,1.970133673855587,-0.018285963087691925,1.3506049793213606,1.057274455204606,0.0032247191011235956,0.00929098844062537,0.26632994413375854,0.0022460937034338713,0.5941419005393982,0.6148951053619385,0,117.54289245605469,-17.12711524963379,-3.4469926357269287,36.267511973246435,2.943359375,0,0.6060606060606061,40,8,7,2,3,6
311,67,68,33771,145.09863065837598,73,1,0,0,1.9917284142880984,-0.018285963087691925,1.3506049793213606,1.057274455204606,0.0032247191011235956,0.00929098844062537,0.26632994413375854,0.0022460937034338713,0.5941419005393982,0.6148951053619385,0,117.44041442871094,-17.071748733520508,-3.1302220821380615,38.35692884435798,1.7470703125,0,0.5342465753424658,39,9,7,5,9,4
312,67,68,33847,149.40333392279302,76,1,0,0,1.773553992185491,-0.018285963087691925,1.3506049793213606,1.057274455204606,0.0032247191011235956,0.00929098844062537,0.26632994413375854,0.0022460937034338713,0.5941419005393982,0.6148951053619385,0,117.5376205444336,-17.374378204345703,-2.4139456748962402,39.4254972397696,2.67578125,0,0.5131578947368421,39,13,10,2,7,5
313,67,68,33918,-74.64316653589866,71,0,0,1,2.6436278244461406,-0.018285963087691925,1.3506049793213606,1.057274455204606,0.0032247191011235956,0.00929098844062537,0.26632994413375854,0.0022460937034338713,0.5941419005393982,0.6148951053619385,0,118.90312194824219,-17.873706817626953,-0.9199521541595459,38.93761905069326,0.662109375,0,0.5774647887323944,41,9,6,1,8,6
314,67,68,33978,-54.29331654853879,60,0,1,0,2.8634460495088048,-0.018285963087691925,1.3506049793213606,1.057274455204606,0.0032247191011235956,0.00929098844062537,0.26632994413375854,0.0022460937034338713,0.5941419005393982,0.6148951053619385,0,115.126220703125,-17.921640396118164,-3.2150354385375977,34.285457779683426,2.94140625,0,0.6,36,9,5,2,3,5
315,68,69,34128,-7.268866956544812,150,0,0,0,2.246989405402378,-0.006029765849234536,0.725466450676322,1.2268353551626205,0.003123595505617977,0.009380415853229351,0.7879155874252319,0.003308593761175871,0.582756757736206,0.5479457974433899,1,119.96583557128906,-19.02315902709961,-3.404163122177124,60.97915871668987,0.1563720703125,0,0.28,42,26,22,21,30,9
316,68,69,34216,147.04335034419125,88,1,0,0,1.9238385295804055,-0.006029765849234536,0.725466450676322,1.2268353551626205,0.003123595505617977,0.009380415853229351,0.7879155874252319,0.003308593761175871,0.582756757736206,0.5479457974433899,0,119.6154556274414,-18.545881271362305,-2.9270646572113037,42.646948863414394,2.1484375,0,0.4659090909090909,41,16,9,5,9,8
317,68,69,34283,152.64133615553192,67,1,0,0,1.9378132570378153,-0.006029765849234536,0.725466450676322,1.2268353551626205,0.003123595505617977,0.009380415853229351,0.7879155874252319,0.003308593761175871,0.582756757736206,0.5479457974433899,0,116.81283569335938,-17.439481735229492,-3.565347194671631,36.37545844576703,1.83203125,0,0.582089552238806,39,9,8,3,4,4
318,68,69,34350,151.7240987464832,67,1,0,0,1.994201928008327,-0.006029765849234536,0.725466450676322,1.2268353551626205,0.003123595505617977,0.009380415853229351,0.7879155874252319,0.003308593761175871,0.582756757736206,0.5479457974433899,0,116.7582778930664,-17.68568229675293,-4.078624725341797,38.93502555237882,1.7978515625,0,0.5671641791044776,38,9,6,5,4,5
319,68,69,34500,-10.922458597652625,150,0,0,0,5.080240685219097,-0.006029765849234536,0.725466450676322,1.2268353551626205,0.003123595505617977,0.009380415853229351,0.7879155874252319,0.003308593761175871,0.582756757736206,0.5479457974433899,1,122.58899688720703,-18.592405319213867,-4.501992225646973,63.58312999162026,2.49609375,0,0.3,45,25,23,15,20,22
320,69,70,34568,151.53737575978238,68,1,0,0,1.7589625819540624,0.008723262610146776,0.43897583056241274,1.0514194834977388,0.0030224719101123593,0.013736849301494658,0.20842504501342773,0.0010078124469146132,0.5946296453475952,0.5952956676483154,0,118.15180206298828,-17.362491607666016,-2.621384382247925,38.30381590336858,1.802734375,0,0.5882352941176471,40,9,8,3,6,2
321,69,70,34663,148.92117064652072,95,1,0,0,1.9560102333068772,0.008723262610146776,0.43897583056241274,1.0514194834977388,0.0030224719101123593,0.013736849301494658,0.20842504501342773,0.0010078124469146132,0.5946296453475952,0.5952956676483154,0,119.49624633789062,-18.172061920166016,-3.223609685897827,45.78304842621865,1.7021484375,0,0.43157894736842106,41,15,12,8,14,5
322,69,70,34736,146.48589411094846,73,1,0,0,1.9564135706255537,0.008723262610146776,0.43897583056241274,1.0514194834977388,0.0030224719101123593,0.013736849301494658,0.20842504501342773,0.0010078124469146132,0.5946296453475952,0.5952956676483154,0,117.49473571777344,-17.22809410095215,-2.294309616088867,39.57954833567625,2.86328125,0,0.5342465753424658,39,9,7,5,9,4
323,69,70,34809,136.18670815102445,73,1,0,0,1.8213764903916396,0.008723262610146776,0.43897583056241274,1.0514194834977388,0.0030224719101123593,0.013736849301494658,0.20842504501342773,0.0010078124469146132,0.5946296453475952,0.5952956676483154,0,116.4556655883789,-17.769224166870117,-2.836034059524536,38.274684249096936,2.228515625,0,0.5205479452054794,38,11,8,5,8,3
324,69,70,34889,149.52872128689762,80,1,0,0,1.9092215129322616,0.008723262610146776,0.43897583056241274,1.0514194834977388,0.0030224719101123593,0.013736849301494658,0.20842504501342773,0.0010078124469146132,0.5946296453475952,0.5952956676483154,0,118.49342346191406,-17.27295684814453,-3.0077743530273438,39.5135467175948,2.162109375,0,0.5,40,8,5,7,10,10
325,69,70,34959,151.0466961739896,70,1,0,0,1.9442968626411279,0.008723262610146776,0.43897583056241274,1.0514194834977388,0.0030224719101123593,0.013736849301494658,0.20842504501342773,0.0010078124469146132,0.5946296453475952,0.5952956676483154,0,118.25659942626953,-17.22511100769043,-2.492445945739746,38.04123423580252,1.4921875,0,0.5714285714285714,40,9,8,2,5,6
326,70,71,35109,-13.25945441831519,150,0,0,0,4.015622877781703,-0.011989121965598315,0.6889870213344693,1.2394038625061512,0.0029213483146067407,0.01371902009123005,0.7755241394042969,0.002398437587544322,0.5863403081893921,0.5400660634040833,1,121.20089721679688,-20.91938591003418,-3.838588237762451,62.59437790568028,0.5458984375,0,0.2866666666666667,43,25,18,18,22,24
327,70,71,35259,-18.147137470854503,150,0,0,0,8.820936450151239,-0.011989121965598315,0.6889870213344693,1.2394038625061512,0.0029213483146067407,0.01371902009123005,0.7755241394042969,0.002398437587544322,0.5863403081893921,0.5400660634040833,1,121.6668701171875,-26.85161781311035,-4.182736873626709,62.011510596738624,0.91552734375,0,0.29333333333333333,44,27,13,19,22,25
328,70,71,35329,151.2058570551913,70,1,0,0,1.8145213035307552,-0.011989121965598315,0.6889870213344693,1.2394038625061512,0.0029213483146067407,0.01371902009123005,0.7755241394042969,0.002398437587544322,0.5863403081893921,0.5400660634040833,0,116.5259017944336,-17.721302032470703,-2.76299786567688,36.93388098269112,2.79296875,0,0.5571428571428572,39,10,7,3,6,5
329,70,71,35407,153.63934805068408,78,1,0,0,1.7317814000379093,-0.011989121965598315,0.6889870213344693,1.2394038625061512,0.0029213483146067407,0.01371902009123005,0.7755241394042969,0.002398437587544322,0.5863403081893921,0.5400660634040833,0,118.65188598632812,-17.671001434326172,-2.425690174102783,42.069176402210935,2.943359375,0,0.5128205128205128,40,11,8,4,7,8
330,70,71,35493,144.1698035649259,86,1,0,0,1.9953130360129778,-0.011989121965598315,0.6889870213344693,1.2394038625061512,0.0029213483146067407,0.01371902009123005,0.7755241394042969,0.002398437587544322,0.5863403081893921,0.5400660634040833,0,119.66345977783203,-19.190061569213867,-2.4356276988983154,43.81314220378048,1.1796875,0,0.47674418604651164,41,12,8,7,12,6
331,71,72,35579,150.5146984506764,86,1,0,0,1.9607100719463508,-0.0183937939855241,0.4959816732443869,1.1341676712036133,0.0028202247191011238,0.006303985544946045,0.8556758761405945,0.002261718735098839,0.5923295021057129,0.5823736190795898,0,117.83940124511719,-17.09860610961914,-3.3027849197387695,41.30053091506831,2.291015625,0,0.47674418604651164,41,9,8,8,10,10
332,71,72,35656,142.88325124328497,77,1,0,0,1.9364682877386183,-0.0183937939855241,0.4959816732443869,1.1341676712036133,0.0028202247191011238,0.006303985544946045,0.8556758761405945,0.002261718735098839,0.5923295021057129,0.5823736190795898,0,117.18123626708984,-17.184799194335938,-3.0035300254821777,39.44933347523265,1.626953125,0,0.5064935064935064,39,12,11,2,5,8
333,71,72,35806,-10.373528266702488,150,0,0,0,5.756971802846076,-0.0183937939855241,0.4959816732443869,1.1341676712036133,0.0028202247191011238,0.006303985544946045,0.8556758761405945,0.002261718735098839,0.5923295021057129,0.5823736190795898,1,122.31455993652344,-22.520519256591797,-3.4543557167053223,57.07154734578737,0.74267578125,0,0.29333333333333333,44,25,17,13,17,34
334,71,72,35881,139.56642374333373,75,1,0,0,1.9831203366072343,-0.0183937939855241,0.4959816732443869,1.1341676712036133,0.0028202247191011238,0.006303985544946045,0.8556758761405945,0.002261718735098839,0.5923295021057129,0.5823736190795898,0,117.53619384765625,-17.223447799682617,-2.2278342247009277,38.31021929412275,2.19921875,0,0.5333333333333333,40,10,9,3,7,6
335,71,72,35945,151.7401477908619,64,1,0,0,1.8519834403017126,-0.0183937939855241,0.4959816732443869,1.1341676712036133,0.0028202247191011238,0.006303985544946045,0.8556758761405945,0.002261718735098839,0.5923295021057129,0.5823736190795898,0,116.52843475341797,-18.051986694335938,-2.0209310054779053,36.12269666907009,2.927734375,0,0.59375,38,9,5,1,4,7
336,72,73,36019,152.65413016273752,74,1,0,0,1.9285833252065163,-0.01769517720094882,0.6998977744951844,1.1884551234543324,0.002719101123595505,0.005540500023926143,0.8475596904754639,0.003082031151279807,0.5863842368125916,0.5530987977981567,0,117.28782653808594,-17.26040267944336,-2.40451717376709,39.88114700506391,2.94140625,0,0.527027027027027,39,11,9,3,7,5
337,72,73,36169,-22.45130441950382,150,0,0,0,4.509993931642531,-0.01769517720094882,0.6998977744951844,1.1884551234543324,0.002719101123595505,0.005540500023926143,0.8475596904754639,0.003082031151279807,0.5863842368125916,0.5530987977981567,1,122.17286682128906,-19.917346954345703,-2.7679145336151123,63.76858458360854,1.423828125,0,0.29333333333333333,44,26,20,15,23,22
338,72,73,36252,145.2574754135093,83,1,0,0,1.9431122673990646,-0.01769517720094882,0.6998977744951844,1.1884551234543324,0.002719101123595505,0.005540500023926143,0.8475596904754639,0.003082031151279807,0.5863842368125916,0.5530987977981567,0,118.50078582763672,-17.306867599487305,-2.5215442180633545,41.39492311168075,1.8818359375,0,0.4819277108433735,40,12,9,5,10,7
339,72,73,36402,-25.872354402146982,150,0,0,0,4.471185591699871,-0.01769517720094882,0.6998977744951844,1.1884551234543324,0.002719101123595505,0.005540500023926143,0.8475596904754639,0.003082031151279807,0.5863842368125916,0.5530987977981567,1,122.18960571289062,-18.846717834472656,-2.4526734352111816,62.98503012990686,1.73828125,0,0.3,45,26,24,13,22,20
340,72,73,36479,147.55890606715587,77,1,0,0,1.782647060142702,-0.01769517720094882,0.6998977744951844,1.1884551234543324,0.002719101123595505,0.005540500023926143,0.8475596904754639,0.003082031151279807,0.5863842368125916,0.5530987977981567,0,117.65641784667969,-17.414371490478516,-3.7380497455596924,40.944009016213045,2.814453125,0,0.5064935064935064,39,12,9,5,6,6
341,73,74,36542,155.44119331830737,63,1,0,0,1.9790380887074324,-0.0050588882877491415,1.142169407568872,0.9883758071810007,0.0026179775280898866,0.008918374122004025,0.08279383182525635,0.0008984375162981451,0.6003556251525879,0.6275575160980225,0,117.20603942871094,-17.18790054321289,-3.4539294242858887,35.91792929863089,1.7626953125,0,0.6190476190476191,39,9,7,3,4,1
342,73,74,36613,153.73062585887806,71,1,0,0,1.8258876598584772,-0.0050588882877491415,1.142169407568872,0.9883758071810007,0.0026179775280898866,0.008918374122004025,0.08279383182525635,0.0008984375162981451,0.6003556251525879,0.6275575160980225,0,118.43914031982422,-17.46652603149414,-3.640476703643799,38.796754616898426,2.21875,0,0.5633802816901409,40,12,8,2,3,6
343,73,74,36687,150.3453479284984,74,1,0,0,1.994563876997613,-0.0050588882877491415,1.142169407568872,0.9883758071810007,0.0026179775280898866,0.008918374122004025,0.08279383182525635,0.0008984375162981451,0.6003556251525879,0.6275575160980225,0,117.47630310058594,-17.39065933227539,-4.095210552215576,40.38702517545199,2.74609375,0,0.527027027027027,39,10,8,6,6,5
344,73,74,36749,-48.8834063299195,62,0,1,0,2.369647717021982,-0.0050588882877491415,1.142169407568872,0.9883758071810007,0.0026179775280898866,0.008918374122004025,0.08279383182525635,0.0008984375162981451,0.6003556251525879,0.6275575160980225,0,115.71947479248047,-17.882936477661133,-3.3779525756835938,37.21893145991213,2.94140625,0,0.6129032258064516,38,10,7,1,1,5
345,73,74,36804,152.9350006932926,55,1,0,0,1.9363814407713147,-0.0050588882877491415,1.142169407568872,0.9883758071810007,0.0026179775280898866,0.008918374122004025,0.08279383182525635,0.0008984375162981451,0.6003556251525879,0.6275575160980225,0,116.42523956298828,-17.758968353271484,-2.4059090614318848,35.19865264045046,2.94140625,0,0.7090909090909091,39,8,5,0,2,1
346,73,74,36869,148.52960174123373,65,1,0,0,1.9017165558352345,-0.0050588882877491415,1.142169407568872,0.9883758071810007,0.0026179775280898866,0.008918374122004025,0.08279383182525635,0.0008984375162981451,0.6003556251525879,0.6275575160980225,0,116.63742065429688,-17.49960708618164,-2.8953840732574463,36.94697759763014,1.4521484375,0,0.6,39,6,4,6,7,3
347,73,74,36896,-73.15730306039151,27,0,1,0,18.001124524879216,-0.0050588882877491415,1.142169407568872,0.9883758071810007,0.0026179775280898866,0.008918374122004025,0.08279383182525635,0.0008984375162981451,0.6003556251525879,0.6275575160980225,0,100.89298248291016,-12.746626853942871,-3.3847899436950684,16.331982011728705,0.6455078125,0,0.7407407407407407,20,0,4,1,0,2
348,73,74,36958,152.52358772081183,62,1,0,0,1.9930338586847438,-0.0050588882877491415,1.142169407568872,0.9883758071810007,0.0026179775280898866,0.008918374122004025,0.08279383182525635,0.0008984375162981451,0.6003556251525879,0.6275575160980225,0,117.5045166015625,-17.057649612426758,-2.945417881011963,35.74103062888052,2.91796875,0,0.6290322580645161,39,8,5,2,3,5
349,74,75,37029,142.21742840706958,71,1,0,0,1.8217033496859927,-0.01567699577572057,0.9906254447996616,1.0888463072478771,0.002516853932584269,0.008436396848992445,0.5479570627212524,0.0020468749571591616,0.592524528503418,0.6063128709793091,0,117.46432495117188,-17.376916885375977,-2.3136653900146484,38.88139716497771,1.97265625,0,0.5492957746478874,39,10,7,4,8,3
350,74,75,37091,152.74425616730082,62,1,0,0,1.776913282090571,-0.01567699577572057,0.9906254447996616,1.0888463072478771,0.002516853932584269,0.008436396848992445,0.5479570627212524,0.0020468749571591616,0.592524528503418,0.6063128709793091,0,117.52262878417969,-17.29946517944336,-3.3071606159210205,37.79404433219975,2.94140625,0,0.6290322580645161,39,9,6,4,4,0
351,74,75,37153,-50.880558414173635,62,0,1,0,2.940346750234089,-0.01567699577572057,0.9906254447996616,1.0888463072478771,0.002516853932584269,0.008436396848992445,0.5479570627212524,0.0020468749571591616,0.592524528503418,0.6063128709793091,0,115.10980224609375,-17.892114639282227,-3.5825583934783936,34.92349867939952,0.95458984375,0,0.5967741935483871,37,11,7,3,4,0
352,74,75,37214,155.2843868536154,61,1,0,0,1.9089670122764089,-0.01567699577572057,0.9906254447996616,1.0888463072478771,0.002516853932584269,0.008436396848992445,0.5479570627212524,0.0020468749571591616,0.592524528503418,0.6063128709793091,0,117.01199340820312,-17.27638053894043,-3.0371897220611572,36.94577182624923,2.943359375,0,0.639344262295082,39,8,6,3,4,1
353,74,75,37275,150.59419432549888,61,1,0,0,1.8492626235948382,-0.01567699577572057,0.9906254447996616,1.0888463072478771,0.002516853932584269,0.008436396848992445,0.5479570627212524,0.0020468749571591616,0.592524528503418,0.6063128709793091,0,117.93726348876953,-17.19453239440918,-3.057225227355957,36.69468396720341,1.9130859375,0,0.6557377049180327,40,8,6,1,3,3
354,74,75,37352,152.4836645426431,77,1,0,0,1.788257743968903,-0.01567699577572057,0.9906254447996616,1.0888463072478771,0.002516853932584269,0.008436396848992445,0.5479570627212524,0.0020468749571591616,0.592524528503418,0.6063128709793091,0,118.43975067138672,-17.3944034576416,-3.2051193714141846,43.164279721114546,2.9921875,0,0.5194805194805194,40,12,9,5,7,4
355,75,76,37502,-44.93777020634407,150,0,0,0,5.19419560677235,-0.015513490798184648,0.6638280595652759,1.0117495507001877,0.002415730337078651,0.0066783052097889595,0.07358658313751221,0.0010351561941206455,0.6022976636886597,0.6275367140769958,1,121.76020812988281,-21.907556533813477,-4.639712810516357,62.93311603018903,1.166015625,0,0.29333333333333333,44,26,19,21,22,18
356,75,76,37566,152.2449559507931,64,1,0,0,1.8191617482124813,-0.015513490798184648,0.6638280595652759,1.0117495507001877,0.002415730337078651,0.0066783052097889595,0.07358658313751221,0.0010351561941206455,0.6022976636886597,0.6275367140769958,0,117.27281951904297,-17.31308937072754,-2.661839246749878,36.94696205041354,1.9091796875,0,0.609375,39,8,5,4,7,1
357,75,76,37627,155.00427727103053,61,1,0,0,1.9951828262797868,-0.015513490798184648,0.6638280595652759,1.0117495507001877,0.002415730337078651,0.0066783052097889595,0.07358658313751221,0.0010351561941206455,0.6022976636886597,0.6275367140769958,0,116.24260711669922,-17.825002670288086,-2.5217511653900146,36.32404920200112,1.3291015625,0,0.639344262295082,39,10,7,0,3,2
358,75,76,37692,154.30115150140574,65,1,0,0,1.963851388540688,-0.015513490798184648,0.6638280595652759,1.0117495507001877,0.002415730337078651,0.0066783052097889595,0.07358658313751221,0.0010351561941206455,0.6022976636886597,0.6275367140769958,0,117.41648864746094,-17.111173629760742,-2.789802312850952,37.9708470141418,2.9765625,0,0.6,39,10,8,2,4,2
359,75,76,37760,149.003384163204,68,1,0,0,1.8076120535996432,-0.015513490798184648,0.6638280595652759,1.0117495507001877,0.002415730337078651,0.0066783052097889595,0.07358658313751221,0.0010351561941206455,0.6022976636886597,0.6275367140769958,0,117.84101104736328,-17.23900032043457,-2.8045246601104736,38.87926777132811,1.712890625,0,0.5882352941176471,40,10,8,3,5,2
360,75,76,37813,-47.3929823218651,53,0,1,0,3.0464779428932363,-0.015513490798184648,0.6638280595652759,1.0117495507001877,0.002415730337078651,0.0066783052097889595,0.07358658313751221,0.0010351561941206455,0.6022976636886597,0.6275367140769958,0,114.9458236694336,-18.034408569335938,-2.3797147274017334,34.92525222670941,2.0234375,0,0.6981132075471698,37,8,4,1,2,1
361,75,76,37888,151.3137246780446,75,1,0,0,1.9320152394359635,-0.015513490798184648,0.6638280595652759,1.0117495507001877,0.002415730337078651,0.0066783052097889595,0.07358658313751221,0.0010351561941206455,0.6022976636886597,0.6275367140769958,0,116.98700714111328,-17.37956428527832,-3.6325130462646484,39.497059269691036,2.943359375,0,0.5066666666666667,38,10,8,6,7,6
362,75,76,37961,140.1867686822374,73,1,0,0,1.9989328637839945,-0.015513490798184648,0.6638280595652759,1.0117495507001877,0.002415730337078651,0.0066783052097889595,0.07358658313751221,0.0010351561941206455,0.6022976636886597,0.6275367140769958,0,116.69142150878906,-17.344270706176758,-3.0849714279174805,38.263002783947094,2.9765625,0,0.5205479452054794,38,11,8,5,8,3
363,76,77,38024,148.79235901341266,63,1,0,0,1.8757625217887284,-0.00684652870404534,0.7925527188926935,1.0777926463633776,0.0023146067415730333,0.013377028197282925,0.5849226713180542,0.0019335937686264515,0.5995000004768372,0.6110258102416992,0,116.80279541015625,-17.51593017578125,-3.5525848865509033,35.871378187338976,2.66796875,0,0.6190476190476191,39,9,7,2,3,3
364,76,77,38088,154.18822398334476,64,1,0,0,1.8029626321121122,-0.00684652870404534,0.7925527188926935,1.0777926463633776,0.0023146067415730333,0.013377028197282925,0.5849226713180542,0.0019335937686264515,0.5995000004768372,0.6110258102416992,0,117.55912780761719,-17.24306869506836,-2.9330623149871826,37.5509373536524,2.943359375,0,0.609375,39,9,6,2,3,5
365,76,77,38163,148.38424143901779,75,1,0,0,1.9694530082985768,-0.00684652870404534,0.7925527188926935,1.0777926463633776,0.0023146067415730333,0.013377028197282925,0.5849226713180542,0.0019335937686264515,0.5995000004768372,0.6110258102416992,0,117.35585021972656,-17.125652313232422,-3.2771902084350586,39.24328861329083,3.06640625,0,0.52,39,11,9,5,8,3
366,76,77,38313,-2.2715591619865876,150,0,0,0,6.712926428917956,-0.00684652870404534,0.7925527188926935,1.0777926463633776,0.0023146067415730333,0.013377028197282925,0.5849226713180542,0.0019335937686264515,0.5995000004768372,0.6110258102416992,1,124.29629516601562,-17.77752113342285,-3.8421289920806885,64.77172151671014,2.943359375,0,0.31333333333333335,47,25,23,15,20,20
367,76,77,38380,151.40499276939317,67,1,0,0,1.9593324721275247,-0.00684652870404534,0.7925527188926935,1.0777926463633776,0.0023146067415730333,0.013377028197282925,0.5849226713180542,0.0019335937686264515,0.5995000004768372,0.6110258102416992,0,116.74614715576172,-17.415241241455078,-2.554128885269165,36.33286465555467,2.974609375,0,0.5671641791044776,38,11,7,1,5,5
368,76,77,38441,150.1395470456113,61,1,0,0,1.9814589302635082,-0.00684652870404534,0.7925527188926935,1.0777926463633776,0.0023146067415730333,0.013377028197282925,0.5849226713180542,0.0019335937686264515,0.5995000004768372,0.6110258102416992,0,117.21894073486328,-17.136240005493164,-2.8095955848693848,36.19115937391946,2.58203125,0,0.6557377049180327,40,7,6,1,3,4
369,76,77,38471,-75.89627114996813,30,0,1,0,17.566306720384535,-0.00684652870404534,0.7925527188926935,1.0777926463633776,0.0023146067415730333,0.013377028197282925,0.5849226713180542,0.0019335937686264515,0.5995000004768372,0.6110258102416992,0,101.36219787597656,-12.765296936035156,-3.7223196029663086,18.084623074804146,1.2783203125,0,0.7,21,2,6,1,0,0
370,77,78,38621,3.2306105994135272,150,0,0,0,2.180673335006608,-0.01767553109675646,0.35930982418358326,1.063449990004301,0.0022134831460674147,0.010536149522522464,0.9162749648094177,0.002222656272351742,0.5978825092315674,0.6397154331207275,1,119.6658935546875,-18.587221145629883,-3.952906847000122,59.485139662620696,2.2890625,0,0.28,42,27,25,17,24,15
371,77,78,38688,148.47155853483662,67,1,0,0,1.9564293913943989,-0.01767553109675646,0.35930982418358326,1.063449990004301,0.0022134831460674147,0.010536149522522464,0.9162749648094177,0.002222656272351742,0.5978825092315674,0.6397154331207275,0,116.20288848876953,-17.84675407409668,-2.923138380050659,37.49792370358949,2.9765625,0,0.5671641791044776,38,12,9,2,6,0
372,77,78,38764,137.64932497458966,76,1,0,0,1.5528158250396649,-0.01767553109675646,0.35930982418358326,1.063449990004301,0.0022134831460674147,0.010536149522522464,0.9162749648094177,0.002222656272351742,0.5978825092315674,0.6397154331207275,0,117.6457290649414,-18.281469345092773,-1.6461998224258423,42.09581700406163,1.6484375,0,0.5263157894736842,40,13,9,3,9,2
373,77,78,38823,152.20013342022156,59,1,0,0,1.935178811634368,-0.01767553109675646,0.35930982418358326,1.063449990004301,0.0022134831460674147,0.010536149522522464,0.9162749648094177,0.002222656272351742,0.5978825092315674,0.6397154331207275,0,116.83609008789062,-17.39168930053711,-3.448885679244995,36.08012962547823,1.5126953125,0,0.6610169491525424,39,8,6,2,3,1
374,77,78,38891,148.10364705899164,68,1,0,0,1.6450301550470388,-0.01767553109675646,0.35930982418358326,1.063449990004301,0.0022134831460674147,0.010536149522522464,0.9162749648094177,0.002222656272351742,0.5978825092315674,0.6397154331207275,0,118.2021255493164,-17.510936737060547,-2.5671322345733643,38.45682879262321,2.03515625,0,0.5882352941176471,40,10,6,3,6,3
375,77,78,38949,155.88004654558807,58,1,0,0,1.9766788565313074,-0.01767553109675646,0.35930982418358326,1.063449990004301,0.0022134831460674147,0.010536149522522464,0.9162749648094177,0.002222656272351742,0.5978825092315674,0.6397154331207275,0,116.7164306640625,-17.360074996948242,-3.156620502471924,35.18032418652997,2.94140625,0,0.6724137931034483,39,8,5,1,2,3
376,78,79,39014,146.19838704573797,65,1,0,0,1.8065127180216958,-0.01941672491375357,1.103004714474082,1.055200146511197,0.002112359550561797,0.01959756767610088,0.7700008153915405,0.002445312449708581,0.5899961590766907,0.6365530490875244,0,118.08688354492188,-17.936065673828125,-1.6040972471237183,37.8659030753444,1.296875,0,0.6307692307692307,41,9,6,1,6,2
377,78,79,39077,153.020874387398,63,1,0,0,1.8273683534997351,-0.01941672491375357,1.103004714474082,1.055200146511197,0.002112359550561797,0.01959756767610088,0.7700008153915405,0.002445312449708581,0.5899961590766907,0.6365530490875244,0,116.63219451904297,-17.796283721923828,-2.2621688842773438,39.46546176572977,2.900390625,0,0.6031746031746031,38,10,6,3,5,1
378,78,79,39147,152.44858686290289,70,1,0,0,1.9671255135017274,-0.01941672491375357,1.103004714474082,1.055200146511197,0.002112359550561797,0.01959756767610088,0.7700008153915405,0.002445312449708581,0.5899961590766907,0.6365530490875244,0,119.15336608886719,-17.6553897857666,-2.871997356414795,39.44594691237694,2.330078125,0,0.5857142857142857,41,9,7,3,5,5
379,78,79,39205,155.46853816702355,58,1,0,0,1.9504475754363808,-0.01941672491375357,1.103004714474082,1.055200146511197,0.002112359550561797,0.01959756767610088,0.7700008153915405,0.002445312449708581,0.5899961590766907,0.6365530490875244,0,116.24010467529297,-17.867815017700195,-2.6174824237823486,34.608077800887415,1.8427734375,0,0.6551724137931034,38,9,5,1,3,2
