episode,global_step,reward,steps,success,collision,out_of_altitude,final_distance,epsilon,mean_loss,timeout,final_x,final_y,final_z,path_length_m,min_depth_m,dominant_action,dominant_action_fraction
424,29809,-0.6809659539876627,150,0,0,0,8.474234588805134,0.43362899999999993,2.094505642155806,1,121.18091583251953,-26.764535903930664,-3.6128625869750977,57.97640495314375,0.8623046875,0,0.29333333333333333
425,29857,-80.17624121366255,48,0,0,1,14.079216379616593,0.432717,1.6799241518601775,0,103.9344253540039,-17.40869903564453,-0.8661191463470459,22.770682059200862,0.236083984375,0,0.4791666666666667
426,29919,-70.78943804589004,62,0,1,0,12.964580913699178,0.431539,2.015319593491093,0,104.91826629638672,-17.46975326538086,-3.9023971557617188,27.468624897005448,0.41943359375,0,0.3870967741935484
427,29971,-78.40113826881209,52,0,1,0,17.82321075037536,0.430551,1.7182342771154184,0,100.74439239501953,-13.761466026306152,-3.679882764816284,22.40198917938897,0.2484130859375,0,0.38461538461538464
428,29999,-81.50244792952506,28,0,1,0,21.13864894731885,0.43001900000000004,2.118544184735843,0,96.7826156616211,-16.398422241210938,-2.88442063331604,14.018140336658792,1.689453125,0,0.5357142857142857
429,30064,-70.27727657565083,65,0,1,0,11.842836231996529,0.42878399999999994,1.6144620629457327,0,106.26515197753906,-16.43838882446289,-4.214900970458984,28.580213901211337,0.44970703125,0,0.4
430,30162,-58.79590879180303,98,0,1,0,3.6703248204450776,0.426922,2.359682018051342,0,114.71843719482422,-20.709115982055664,-4.201661586761475,44.00067611548484,0.8154296875,0,0.37755102040816324
431,30259,-63.69538652527402,97,0,1,0,3.8982391071644744,0.425079,2.0191885761378967,0,114.06707763671875,-18.74655532836914,-1.7727710008621216,41.05754086906811,0.54638671875,0,0.36082474226804123
432,30322,-58.62325785684094,63,0,1,0,7.392135848144599,0.4238820000000001,1.8550429190435107,0,110.77613830566406,-21.377649307250977,-3.6295995712280273,31.866084343102745,1.146484375,0,0.5079365079365079
433,30390,-62.32179920833892,68,0,1,0,9.037605458210226,0.42259,1.8674707388614906,0,108.85020446777344,-17.792226791381836,-3.903668165206909,31.678347627429332,0.6337890625,0,0.4264705882352941
434,30431,-78.06489769386464,41,0,1,0,17.98914497506621,0.42181099999999994,1.4539185002809618,0,100.7608871459961,-13.153594017028809,-3.4460432529449463,19.086754688226403,0.12261962890625,0,0.4878048780487805
435,30464,-80.60478176558172,33,0,1,0,20.210619595228685,0.421184,1.9230082378242954,0,97.68404388427734,-16.680940628051758,-2.876577138900757,15.616993712377294,0.8662109375,0,0.45454545454545453
436,30515,-78.10420071883023,51,0,1,0,17.821868177361768,0.4202150000000001,1.8497652954914992,0,101.08961486816406,-12.779974937438965,-3.838780403137207,23.207798187509123,0.448486328125,0,0.39215686274509803
437,30590,-64.25336398552935,75,0,1,0,8.087926454949429,0.41879,1.984264050722122,0,109.7997055053711,-19.82130241394043,-4.2229156494140625,34.07993737831168,0.435791015625,0,0.4
438,30670,-59.214715737353494,80,0,1,0,6.346794668752277,0.41727000000000003,2.0736615788191557,0,112.09405517578125,-21.884334564208984,-3.2735342979431152,36.940774965055326,0.689453125,0,0.425
439,30720,-67.52162509740273,50,0,1,0,12.738808813680846,0.41632,2.1596786358952524,0,105.22391510009766,-17.078088760375977,-4.1671037673950195,24.779297095274508,0.56640625,0,0.52
440,30739,-84.4639671925675,19,0,1,0,23.0774123361716,0.4159590000000001,2.495036887495141,0,94.9063720703125,-15.896973609924316,-3.787736654281616,10.35103532253781,0.7255859375,0,0.631578947368421
441,30782,-68.43295257941759,43,0,1,0,14.250987675966577,0.415142,1.6994946962872217,0,103.50993347167969,-18.832576751708984,-3.2014009952545166,22.506603563007204,1.384765625,0,0.5348837209302325
442,30843,-57.631164644547404,61,0,1,0,7.224508240110126,0.4139830000000001,1.8312881735504651,0,110.96068572998047,-21.42022132873535,-3.485619068145752,32.00077246596153,0.97705078125,0,0.5245901639344263
443,30993,-39.81143078568974,150,0,0,0,15.421808121322947,0.4111330000000001,1.7355661301811536,1,125.60852813720703,-31.826309204101562,-6.549471855163574,63.1094097770319,0.83056640625,0,0.3333333333333333
444,31042,-84.60983346900336,49,0,1,0,16.600032845026277,0.41020200000000007,1.9698179723048697,0,101.44927978515625,-16.566795349121094,-4.869879722595215,22.693454208108992,0.24755859375,0,0.42857142857142855
445,31100,-70.89890431068338,58,0,1,0,13.621520690532877,0.4091,1.6624244199744587,0,104.15208435058594,-19.071882247924805,-2.308718681335449,25.576617399699153,1.201171875,0,0.39655172413793105
446,31184,-51.82450714896068,84,0,1,0,2.7053590807588406,0.407504,2.1176480317399617,0,115.30509185791016,-17.900766372680664,-3.1572065353393555,43.144863421794305,0.42333984375,0,0.44047619047619047
447,31208,-88.49894003435597,24,0,1,0,23.95690647303695,0.40704799999999997,2.1507852151989937,0,94.06807708740234,-15.668261528015137,-4.221993446350098,10.385416025715534,0.255859375,0,0.4583333333333333
448,31237,-88.13188901989241,29,0,1,0,24.094976048198216,0.4064970000000001,1.4438072592020035,0,93.94245147705078,-15.820948600769043,-4.782454967498779,12.222485661718755,0.10015869140625,0,0.3793103448275862
449,31294,-73.1597219183781,57,0,1,0,12.819667678713083,0.40541400000000005,1.8774571575616534,0,105.4403076171875,-15.594794273376465,-3.911539077758789,26.141801884985643,0.334716796875,0,0.43859649122807015
450,31409,-80.5290486026431,115,0,1,0,5.364563059333583,0.40322900000000006,2.1357841467079908,0,112.52546691894531,-18.983163833618164,-4.190113067626953,43.01646256872383,0.3544921875,0,0.2956521739130435
451,31526,131.13015170293278,117,1,0,0,1.9903830000919456,0.4010060000000001,1.769304785463545,0,116.45427703857422,-20.4885196685791,-3.383749485015869,48.36711006587358,0.32275390625,0,0.3247863247863248
452,31549,-86.11549434766576,23,0,1,0,23.311014490752832,0.40056900000000006,1.3606687304766283,0,94.80215454101562,-15.154601097106934,-4.216684818267822,10.99714248358793,0.10736083984375,0,0.5217391304347826
453,31639,147.38993433214978,90,1,0,0,1.7725392137747158,0.3988590000000001,2.286393389602502,0,116.80966186523438,-20.51523208618164,-2.7811877727508545,41.099418618178355,1.068359375,0,0.43333333333333335
454,31690,-71.98510142457422,51,0,1,0,14.402791786023963,0.39788999999999997,1.8304404704009785,0,103.57693481445312,-16.808561325073242,-4.200734615325928,23.984778741180918,0.275146484375,0,0.45098039215686275
455,31712,-85.70708755536936,22,0,1,0,23.44414430716261,0.39747200000000005,1.8686280182816766,0,94.51116180419922,-15.986538887023926,-2.8574376106262207,11.236739305948447,0.5283203125,0,0.5454545454545454
456,31779,-78.03863893792703,67,0,1,0,11.71518487452991,0.39619899999999997,1.6390131529587417,0,106.47439575195312,-15.918067932128906,-3.5079920291900635,30.30823894917574,0.91796875,0,0.3880597014925373
457,31828,-72.14630981662437,49,0,1,0,13.067548127476599,0.39526800000000006,1.629104060786111,0,104.77925872802734,-19.265453338623047,-1.4777580499649048,25.91674745749156,1.2744140625,0,0.4897959183673469
458,31885,-76.74681336343329,57,0,1,0,12.637834218747082,0.394185,1.3426660769864132,0,105.57384490966797,-15.756479263305664,-2.2560718059539795,27.46925172220763,0.6884765625,0,0.45614035087719296
459,31967,-69.18281209333287,82,0,1,0,10.846620462556771,0.39262700000000006,2.075818626800688,0,106.97911071777344,-19.252838134765625,-4.201837539672852,32.82508494422171,0.47216796875,0,0.32926829268292684
460,32029,-81.66681918731969,62,0,1,0,13.09275743787546,0.39144900000000005,2.3887889962042532,0,104.97789001464844,-16.449378967285156,-4.207977771759033,27.085833811528527,0.34912109375,0,0.3870967741935484
461,32105,-61.954347358021884,76,0,1,0,7.0879531600467995,0.39000500000000005,2.0103413117559334,0,110.98637390136719,-20.75263023376465,-4.205109596252441,33.55254033251571,0.2666015625,0,0.42105263157894735
462,32171,-62.42411055995708,66,0,1,0,9.235711883764274,0.38875100000000007,1.868793953323003,0,108.66613006591797,-20.66090965270996,-2.962324857711792,30.836340764148897,0.357177734375,0,0.4393939393939394
463,32229,-63.456058927301136,58,0,1,0,10.655094387992387,0.387649,1.4625364169478416,0,107.18052673339844,-20.1185302734375,-3.712690591812134,28.822020198076657,0.95849609375,0,0.46551724137931033
464,32294,-82.8666263814298,65,0,1,0,11.399645377851968,0.38641400000000004,1.5000649819007286,0,106.38372039794922,-19.81796646118164,-2.9074366092681885,31.112324365987153,1.0810546875,0,0.4
465,32365,-71.5059718852538,71,0,1,0,12.68527892745264,0.385065,1.6501043539651683,0,105.08937072753906,-19.324613571166992,-3.5804507732391357,33.29444614836355,0.68115234375,0,0.3380281690140845
466,32396,-75.77775148070569,31,0,1,0,17.87820508534757,0.38447599999999993,1.7804251515096234,0,100.72466278076172,-13.666728973388672,-3.8774168491363525,17.24158985392162,0.15234375,0,0.6451612903225806
467,32444,-68.06496248211621,48,0,1,0,12.105423783376574,0.383564,2.668056913961967,0,105.80333709716797,-17.546964645385742,-4.203139781951904,24.409561611418177,0.336181640625,0,0.5416666666666666
468,32487,-78.04717508537968,43,0,1,0,17.603808934976865,0.38274700000000006,1.6616387783094895,0,100.86639404296875,-14.110567092895508,-3.6025404930114746,19.600957434158417,0.7822265625,0,0.46511627906976744
469,32540,-87.79907060851568,53,0,1,0,14.481648974724454,0.38173999999999997,1.6500399573793951,0,103.27748107910156,-18.755374908447266,-2.8859169483184814,24.392516976072926,1.748046875,0,0.41509433962264153
470,32563,-82.79844411472536,23,0,1,0,22.706394454233518,0.38130300000000006,1.2916454957879109,0,95.27183532714844,-15.889669418334961,-3.1183512210845947,11.340533204807569,1.4677734375,0,0.5652173913043478
471,32622,-69.6013598662349,59,0,1,0,13.398979570646095,0.380182,2.472029470286127,0,104.46205139160156,-17.82349967956543,-4.156133651733398,24.046637149697563,0.37841796875,0,0.4067796610169492
472,32691,-70.35941113376921,69,0,1,0,10.666893129840227,0.37887100000000007,1.6594682247310444,0,107.15045166015625,-20.109731674194336,-3.3666112422943115,31.389954931710957,0.373291015625,0,0.391304347826087
473,32731,-76.27602829761969,40,0,1,0,17.27801550470024,0.3781110000000001,2.029081705212593,0,100.64816284179688,-16.91216278076172,-4.145257472991943,20.1367162497581,0.62646484375,0,0.5
474,32807,-63.64860575059813,76,0,1,0,7.199940978072849,0.3766670000000001,1.6899338658703,0,111.09746551513672,-21.520977020263672,-4.143590450286865,37.23227152860303,0.489990234375,0,0.42105263157894735
475,32873,-62.74326581314589,66,0,1,0,8.319882104539698,0.375413,2.522815497987198,0,109.54509735107422,-19.63854217529297,-4.197665691375732,31.328532206727836,0.4609375,0,0.45454545454545453
476,32936,-75.28847579329604,63,0,1,0,10.69560478602325,0.3742160000000001,1.5171357123624711,0,107.19014739990234,-20.116365432739258,-1.745004653930664,31.097264291027532,1.2177734375,0,0.42857142857142855
477,33013,-58.16897183905369,77,0,1,0,5.710108751211576,0.3727530000000001,1.8352594768459147,0,113.1600341796875,-22.29678726196289,-3.9061615467071533,35.160557042725124,0.76708984375,0,0.45454545454545453
478,33088,-65.38379545598087,75,0,1,0,8.958334524280495,0.371328,1.5474996840953827,0,108.98809051513672,-20.782344818115234,-3.56463360786438,32.22969055712897,0.278564453125,0,0.4
479,33130,-69.1273796482174,42,0,1,0,13.780677714480694,0.37053,2.6232879970754897,0,104.18338775634766,-16.98451042175293,-4.198973178863525,22.177485537595253,0.46337890625,0,0.5714285714285714
480,33166,-75.02175550699572,36,0,1,0,17.211429238801855,0.369846,2.953304453028573,0,101.26856231689453,-14.18998908996582,-3.931962490081787,17.78200936854128,0.6123046875,0,0.5833333333333334
481,33201,-78.59794726066546,35,0,1,0,18.171621392998198,0.369181,1.5018263774258749,0,100.044189453125,-15.280922889709473,-4.550113677978516,16.58611505395578,0.267333984375,0,0.5428571428571428
482,33269,-68.20741957777221,68,0,1,0,12.216374576757127,0.367889,2.0634060296065666,0,105.70933532714844,-17.397705078125,-4.200090408325195,28.637305017510755,0.336669921875,0,0.36764705882352944
483,33346,153.15752428319377,77,1,0,0,1.5384676591082083,0.36642600000000003,2.5362457168566714,0,117.54138946533203,-20.544580459594727,-3.163130044937134,39.543292385159354,0.9091796875,0,0.5194805194805194
484,33380,-78.52989383916801,34,0,1,0,17.99968881455753,0.3657800000000001,2.0405745225794174,0,100.8494644165039,-12.929713249206543,-2.053576946258545,17.841940893745967,0.3349609375,0,0.5882352941176471
485,33450,-59.36280591703535,70,0,1,0,7.136764919381162,0.36444999999999994,2.2236321551459177,0,111.11038208007812,-21.577777862548828,-3.5462327003479004,33.95344777890106,0.63330078125,0,0.45714285714285713
486,33483,-74.32083662029068,33,0,1,0,17.97823815172996,0.363823,1.2694619139938643,0,100.83428192138672,-12.9703950881958,-3.3254613876342773,17.049217883939903,0.33984375,0,0.6060606060606061
487,33552,-57.78924784801135,69,0,1,0,4.111955531756139,0.36251200000000006,1.8958472382763158,0,113.77753448486328,-18.61516571044922,-2.055915355682373,34.90359254107292,0.499755859375,0,0.5217391304347826
488,33622,-57.92611930236301,70,0,1,0,7.261524352668289,0.361182,2.2003334464771407,0,110.62818908691406,-19.71108055114746,-4.212907314300537,35.178252099938504,0.257568359375,0,0.45714285714285713
489,33712,-71.36978588411185,90,0,1,0,4.081005060790038,0.3594720000000001,2.1450615273581612,0,114.21756744384766,-19.791786193847656,-1.1132415533065796,42.142663738806306,0.35888671875,0,0.4
490,33800,-53.36428600283605,88,0,1,0,2.9632896261941584,0.3578,1.8650794135914608,0,114.92024230957031,-19.138225555419922,-2.1437270641326904,42.36339924748758,0.3896484375,0,0.42045454545454547
491,33840,-61.2166133189305,40,0,1,0,11.088057144653911,0.35704,1.1912654645740985,0,106.7118911743164,-19.891063690185547,-3.4238383769989014,24.54495857425933,1.490234375,0,0.675
492,33941,-57.892028904840444,101,0,1,0,2.8634126104404563,0.355121,1.7646677688796921,0,115.28726196289062,-17.903688430786133,-2.090681552886963,43.18169813371533,0.32568359375,0,0.36633663366336633
493,34020,-84.89270760227005,79,0,1,0,8.705417246820598,0.35362000000000005,1.8924354045074196,0,109.25640869140625,-20.867910385131836,-3.368248462677002,37.84559223929795,0.5419921875,0,0.379746835443038
494,34044,-86.25253587170776,24,0,1,0,22.984782595739414,0.35316400000000003,2.555993684877952,0,94.9949951171875,-15.894210815429688,-3.5176217555999756,11.804270454954132,0.53564453125,0,0.5
495,34150,-54.04748472475621,106,0,1,0,2.8874544813438603,0.35114999999999996,2.051538603485755,0,115.14688873291016,-17.899658203125,-3.491445302963257,45.33121276857128,0.712890625,0,0.3490566037735849
496,34202,-68.34383805586927,52,0,1,0,12.98477553452464,0.3501620000000001,1.6563321546866343,0,105.42237854003906,-15.025688171386719,-3.6636695861816406,24.02937999618585,0.14794921875,0,0.4807692307692308
497,34267,-57.28795488107426,65,0,1,0,6.772090910727729,0.3489270000000001,1.9586641646348513,0,111.0820083618164,-19.101106643676758,-4.146422863006592,33.0924202715936,0.4189453125,0,0.49230769230769234
498,34329,-61.26823117728614,62,0,1,0,8.943610501544018,0.3477490000000001,1.628449314784619,0,108.91729736328125,-18.450618743896484,-4.236310005187988,30.31570645898245,0.3125,0,0.46774193548387094
499,34415,-59.3545099483943,86,0,1,0,6.5884671670726895,0.34611500000000006,2.2828199263922,0,111.27337646484375,-19.289907455444336,-4.148043155670166,38.89033321029214,0.419677734375,0,0.38372093023255816
500,34473,-62.59160194724065,58,0,1,0,9.846872228929092,0.345013,2.5921473076631285,0,108.01980590820312,-20.42039680480957,-3.4952991008758545,29.616576829847254,1.41015625,0,0.4827586206896552
501,34546,-61.12914663091734,73,0,1,0,8.151586750866695,0.3436260000000001,1.5377646153920317,0,109.69783020019531,-18.622255325317383,-4.160079002380371,34.228059045446464,0.42041015625,0,0.410958904109589
502,34629,-62.70988678585756,83,0,1,0,8.069804009952865,0.34204900000000005,2.070418609553073,0,109.7709732055664,-18.932098388671875,-4.162196159362793,38.91587514996063,0.416748046875,0,0.3614457831325301
503,34709,-62.34733679654337,80,0,1,0,7.542768324129847,0.34052899999999997,1.8066515563055874,0,110.42924499511719,-20.331274032592773,-4.240172863006592,36.64809519961517,0.475830078125,0,0.3875
504,34805,-71.9422377928293,96,0,1,0,7.64710175880248,0.33870500000000003,1.9032844665149848,0,110.48086547851562,-21.303993225097656,-3.5535929203033447,39.367609715293696,0.58203125,0,0.3333333333333333
505,34884,-57.77105069492901,79,0,1,0,6.311543638465006,0.33720400000000006,1.9365559448547,0,112.15980529785156,-21.907896041870117,-3.50883150100708,37.580177390947384,0.7587890625,0,0.4177215189873418
506,34950,-54.38586618783784,66,0,1,0,6.27783027124004,0.3359500000000001,1.780099186933402,0,111.8631362915039,-20.832271575927734,-4.207381248474121,33.92783503958661,0.4208984375,0,0.5
507,35024,-59.103248102884336,74,0,1,0,7.927382026790631,0.33454400000000006,2.1516989777619773,0,110.13555908203125,-21.193395614624023,-2.6815617084503174,35.08056283201089,1.2998046875,0,0.4189189189189189
508,35085,-61.666800750395765,61,0,1,0,9.03310759051097,0.33338500000000004,2.5686167405277,0,108.81246948242188,-18.711179733276367,-4.228965759277344,29.630022206019078,0.412841796875,0,0.47540983606557374
509,35139,-64.64423861481822,54,0,1,0,12.007262216799225,0.33235900000000007,1.690504017803404,0,105.76749420166016,-19.596281051635742,-2.71895170211792,25.41596396672388,1.244140625,0,0.48148148148148145
510,35233,-60.73782731692187,94,0,1,0,6.119208137865567,0.3305730000000001,2.2176698240193913,0,111.86976623535156,-20.234420776367188,-4.161853313446045,39.524665829507704,0.354248046875,0,0.35106382978723405
511,35300,-61.36119784022873,67,0,1,0,7.43515562400704,0.32930000000000004,2.139306937580678,0,110.46858978271484,-18.206819534301758,-4.221833229064941,32.1531319053505,0.376708984375,0,0.4626865671641791
512,35369,-61.0749381762026,69,0,1,0,9.035053979195446,0.327989,1.6529769903939704,0,108.91146850585938,-20.731359481811523,-3.7111353874206543,31.611744107574783,1.1435546875,0,0.42028985507246375
513,35411,-79.30082512380719,42,0,1,0,18.630240275158645,0.3271910000000001,2.346209901429358,0,99.39753723144531,-16.11665153503418,-4.237701892852783,19.590756754063392,0.298095703125,0,0.42857142857142855
514,35518,-63.349335129040945,107,0,1,0,7.498009086233002,0.32515800000000006,2.0486212654091487,0,110.6457748413086,-21.390430450439453,-3.291132688522339,42.77042459351975,0.95263671875,0,0.29906542056074764
515,35608,-62.51365493224565,90,0,1,0,8.257456910921732,0.32344800000000007,2.0111587390303614,0,109.65506744384766,-20.32742691040039,-3.942089796066284,38.305100942279815,0.58935546875,0,0.3333333333333333
516,35682,-102.29289934130672,74,0,1,0,14.759714820727483,0.32204199999999994,2.394886678940541,0,103.5306396484375,-20.331514358520508,-6.721116542816162,31.130835047218667,0.1448974609375,0,0.3108108108108108
517,35760,-64.45386100462065,78,0,1,0,10.04831842663699,0.32056000000000007,1.851914564959514,0,107.79125213623047,-20.28628921508789,-2.7127320766448975,33.218442365042264,1.2490234375,0,0.34615384615384615
518,35853,-66.64092733121925,93,0,1,0,8.356598324763224,0.318793,1.9205457691543846,0,109.64218139648438,-21.019256591796875,-3.220250368118286,41.60531703066445,0.484619140625,0,0.3225806451612903
519,35926,-61.52002106210097,73,0,1,0,8.31500170516158,0.31740599999999997,1.598889519090522,0,109.68504333496094,-21.00843048095703,-2.7021236419677734,34.300714324867165,1.42578125,0,0.410958904109589
520,35999,-60.46003314752554,73,0,1,0,7.40782151286273,0.31601900000000005,2.0474715436974615,0,110.59097290039062,-20.48329734802246,-4.194222927093506,33.4515145362439,0.383056640625,0,0.4383561643835616
521,36019,-85.79809916658596,20,0,1,0,23.575247627389153,0.315639,2.2591773092746736,0,94.50807189941406,-15.295373916625977,-4.158444404602051,9.987552217478218,0.118896484375,0,0.6
522,36097,-53.47222545789044,78,0,1,0,3.456556781266328,0.314157,2.0737865081964393,0,114.56958770751953,-18.352367401123047,-4.153844356536865,38.67863865695824,0.1416015625,0,0.46153846153846156
523,36130,-71.28249690471779,33,0,1,0,16.192141031203086,0.31353,2.4375070441852915,0,101.90023040771484,-15.98436164855957,-4.2101969718933105,18.474480949551335,0.27001953125,0,0.6363636363636364
524,36194,-75.41414185541333,64,0,1,0,13.256225639290303,0.3123140000000001,2.258049725322053,0,104.68191528320312,-17.198373794555664,-4.191861152648926,26.552145057484406,0.10003662109375,0,0.375
525,36251,-71.57491713442398,57,0,1,0,10.933907360107721,0.31123100000000004,1.278041958808899,0,107.00810241699219,-18.394453048706055,-1.0963739156723022,27.58418764614953,0.787109375,0,0.47368421052631576
526,36313,-56.60231634739023,62,0,1,0,7.061089251925206,0.310053,1.9961477578166993,0,111.18982696533203,-21.57291030883789,-3.515399694442749,31.342323211744386,1.0009765625,0,0.532258064516129
527,36383,-62.412761958761216,70,0,1,0,9.587152576764145,0.3087230000000001,2.3829785770603586,0,108.28632354736328,-20.520097732543945,-2.8419342041015625,32.89228647332389,1.1650390625,0,0.4
528,36429,-77.81778977092132,46,0,1,0,17.328454067130615,0.30784900000000004,1.7102283022325973,0,101.13577270507812,-14.138748168945312,-3.1616389751434326,20.384928739431754,0.2276611328125,0,0.43478260869565216
529,36534,138.22616302864202,105,1,0,0,1.6443097108802542,0.30585400000000007,2.3668617455732255,0,116.91902160644531,-17.656843185424805,-2.685490608215332,46.08869406728561,0.77099609375,0,0.38095238095238093
530,36611,-70.9662104313994,77,0,1,0,6.970620886127686,0.3043910000000001,2.11254488996097,0,111.35224151611328,-21.645570755004883,-3.8579201698303223,35.866289897206876,0.5927734375,0,0.42857142857142855
531,36691,149.39497208389264,80,1,0,0,1.893300306736718,0.302871,2.3886271979659797,0,116.97345733642578,-20.752613067626953,-3.1118404865264893,39.86284287684028,0.70166015625,0,0.4875
532,36778,146.90652068907934,87,1,0,0,1.9556655181434093,0.301218,1.9397999877217171,0,117.0193862915039,-20.354480743408203,-4.236655235290527,40.45550887559094,0.9072265625,0,0.4482758620689655
533,36849,-62.24680480617672,71,0,1,0,6.838889352137725,0.29986900000000005,1.6135970939632873,0,111.4455795288086,-21.663511276245117,-3.0849995613098145,33.16588832081227,1.4833984375,0,0.4647887323943662
534,36921,-60.04094255761799,72,0,1,0,6.681588506563069,0.298501,1.859924327582121,0,111.28750610351562,-20.187036514282227,-4.214681625366211,33.686662996715825,0.314697265625,0,0.4444444444444444
535,36993,-64.87007264160175,72,0,1,0,8.999802661158311,0.2971330000000001,1.909187637683418,0,108.89054870605469,-20.048877716064453,-4.163097858428955,30.980127112667233,0.61865234375,0,0.4166666666666667
536,37051,-75.86715413870232,58,0,1,0,15.976316347927158,0.29603100000000004,2.719957127139486,0,101.81805419921875,-18.13303565979004,-2.4148685932159424,24.569737384398312,0.75390625,0,0.3620689655172414
537,37080,-87.57609964475208,29,0,1,0,23.483985502420936,0.29547999999999996,1.3687339538130268,0,94.47713470458984,-15.932071685791016,-2.870551347732544,12.840344181942,0.71044921875,0,0.41379310344827586
538,37138,-67.83786401479367,58,0,1,0,12.775686416952386,0.29437800000000003,2.1797706713450364,0,105.0007095336914,-19.303483963012695,-3.6300909519195557,26.321419689165257,1.11328125,0,0.43103448275862066
539,37179,-78.21243757273521,41,0,1,0,18.467008839846898,0.29359900000000005,1.7977296346571388,0,99.38126373291016,-17.240398406982422,-2.7002034187316895,19.337843145197734,1.73828125,0,0.43902439024390244
540,37215,-85.39057664315318,36,0,1,0,19.545797142678953,0.29291500000000004,1.9549522714482412,0,98.32428741455078,-16.960830688476562,-3.371288299560547,17.666588562536273,1.4306640625,0,0.4444444444444444
541,37279,-72.13575316886164,64,0,1,0,13.73677630424763,0.29169900000000004,1.5283331850077957,0,104.02103424072266,-19.02869987487793,-3.047656774520874,28.883811204957574,0.544921875,0,0.359375
542,37367,-62.60203965909243,88,0,1,0,7.495432554873926,0.29002700000000003,2.2470293417572975,0,110.53694915771484,-20.64925765991211,-4.207376003265381,34.97489151455955,0.24365234375,0,0.36363636363636365
543,37429,-72.00060826220556,62,0,1,0,13.807941930614477,0.288849,1.9254922874031528,0,103.95135498046875,-19.00102996826172,-2.768160820007324,27.76284534382898,1.0,0,0.3709677419354839
544,37488,-69.37986276705345,59,0,1,0,14.543927103985904,0.2877280000000001,1.565422027040336,0,103.21759033203125,-18.732885360717773,-2.804957866668701,23.157775096691836,0.814453125,0,0.3728813559322034
545,37540,-64.93722739659165,52,0,1,0,12.316419915144921,0.28674,2.1300257043196607,0,105.44842529296875,-19.491233825683594,-3.0307459831237793,25.953061950937023,1.107421875,0,0.4807692307692308
546,37590,-73.11359853284151,50,0,1,0,15.800378471901917,0.28579,2.3851878213882447,0,101.9759521484375,-18.273651123046875,-2.908663749694824,22.154802369234194,1.271484375,0,0.42
547,37643,-70.85243480632043,53,0,1,0,14.350251073687334,0.284783,2.4940084182428865,0,103.41072845458984,-18.802701950073242,-2.7759690284729004,23.88614275109671,1.083984375,0,0.41509433962264153
548,37698,-74.93433933373841,55,0,1,0,16.885748648511086,0.28373800000000005,2.196157951788469,0,100.91081237792969,-17.890052795410156,-2.8173410892486572,22.602566189030668,1.587890625,0,0.34545454545454546
549,37741,-73.96978715170144,43,0,1,0,17.571259297341104,0.282921,1.9193461669045826,0,100.24361419677734,-17.626249313354492,-2.892157554626465,19.14373990928679,1.62890625,0,0.4418604651162791
550,37826,-67.31512866076318,85,0,1,0,11.130492328787652,0.28130600000000006,1.9492365856381024,0,106.67228698730469,-19.928239822387695,-3.4751172065734863,33.588395015188134,1.16015625,0,0.3058823529411765
551,37853,-81.31128203730185,27,0,1,0,21.356002986177288,0.28079300000000007,2.1860122040466026,0,96.78948211669922,-15.148375511169434,-4.143939018249512,14.295008423405609,1.421875,0,0.5555555555555556
552,37970,-59.447024189228244,117,0,1,0,3.028663341501942,0.2785700000000001,2.313182420328132,0,114.85630798339844,-18.16377830505371,-2.8883724212646484,49.55620467471367,0.109619140625,0,0.3076923076923077
553,38027,-78.66232816937365,57,0,1,0,15.462407563227362,0.27748700000000004,1.5833517736510228,0,103.13104248046875,-14.085453033447266,-2.1582469940185547,25.220419515276145,0.50439453125,0,0.38596491228070173
554,38060,-79.46808419932682,33,0,1,0,18.16855464263038,0.27686,2.352667282025019,0,99.92279815673828,-15.781517028808594,-4.22398567199707,18.072993847889148,0.10711669921875,0,0.5454545454545454
555,38119,-70.16400849146956,59,0,1,0,9.467543100218496,0.27573900000000007,1.9301903189743979,0,108.4230728149414,-20.505767822265625,-3.5670456886291504,30.621113529396016,1.484375,0,0.4915254237288136
556,38209,-60.38539149860384,90,0,1,0,5.908328069119204,0.2740290000000001,2.0314117736286588,0,112.06210327148438,-17.97150421142578,-4.164722919464111,42.903762266562936,0.41796875,0,0.36666666666666664
557,38261,-56.10108940494228,52,0,1,0,6.616182451193349,0.273041,2.062716745986388,0,111.28018951416016,-19.663516998291016,-4.202089309692383,29.965500455064515,0.364501953125,0,0.6153846153846154
558,38289,-79.87417359196883,28,0,1,0,20.728977908518573,0.272509,2.553679942020348,0,97.1819839477539,-16.551687240600586,-3.456747531890869,13.690240501727683,0.422607421875,0,0.5357142857142857
559,38306,-83.9495485584907,17,0,1,0,23.446081576724932,0.27218600000000004,2.247555038508247,0,94.5022964477539,-16.049057006835938,-2.854391574859619,9.737514529716693,0.370361328125,0,0.7647058823529411
560,38355,-65.50213292231,49,0,1,0,10.837772344112976,0.271255,1.5922543649770775,0,106.9731674194336,-20.039072036743164,-3.3163723945617676,26.980463606022937,1.5625,0,0.5510204081632653
561,38405,-61.80954990566286,50,0,1,0,10.515895357917595,0.270305,1.963151694536209,0,107.33584594726562,-19.82656478881836,-4.163792133331299,27.46018347711175,0.80029296875,0,0.56
562,38553,-125.29231805381669,148,0,0,1,11.467524785295549,0.2674930000000001,2.1805498121759377,0,128.66094970703125,-21.92229652404785,-0.9284125566482544,66.89308629510582,0.61962890625,0,0.36486486486486486
